Feature ID	Taxon	Confidence
3190ec9f50216db77baf06478aedce34	k__Bacteria	0.9986782102513725
961cc1c7c1da8ccd36187868cfb17ff1	k__Bacteria	0.9982117688426293
5f4a5c2a2b4df0d0c2f173927ad1dd93	k__Bacteria	0.9976778132580953
c30a90a7001cb529a52b9c5d674e692c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9550004729104675
d5b13d17f03909b3cc8de14cb8f62f80	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium; s__	0.988001528889943
cfa2bda569cc17804d49a1e4a6f1c95a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.7541230747095089
48d042299a2d37a911eb917211460a77	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9176649267100107
fc8f0e3958f1462dfa7e9644f2eefcc7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7246438186626311
301f9202844491e9591bf2532f43656c	k__Bacteria	0.9997319415936775
443de858b80d98ee5809ba15f165d863	k__Archaea; p__Euryarchaeota; c__Methanomicrobia; o__Methanosarcinales; f__Methanosaetaceae; g__Methanosaeta; s__	0.9994466669509926
bb12bfaa3ce6207540ce8751b7d108d0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.7746858175787213
e9c69d14ea14dfbe4408a71063653481	k__Bacteria	0.9985044337773511
01a54233011da7967a55215e0fb77f82	k__Bacteria	0.9987069016348663
948a3ea1a067cca3b2c98dec46ad609c	k__Bacteria	0.9988057182026243
d575d67da0579c0bc7b6e715effd0e6e	k__Bacteria	0.9864881682169981
8b862e1214b67ab2415e5a6c0c07147c	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__T78; s__	0.9997071268223617
3e75e7142792fcca45baf400badef9f0	k__Bacteria	0.9989470326185006
da151ec453db86413432133b5083894f	k__Bacteria; p__Firmicutes	0.7125710074262426
4fac9f069be6f0771ae4c0f8a301dfee	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium; s__	0.997405024651082
cc9e7a9e1a29a538830fac453a178c70	k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae; g__HA73; s__	0.8103831009913101
0903572de992cea488d470892084a3bf	k__Bacteria	0.9996852252346582
b10c1a7d4c9c13508e79739403cffc38	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__T78; s__	0.9999299676803832
c5a478513362c1e8e90f491cf1a9297d	k__Bacteria	0.9986700546366784
5b2ab7ee1482b04b3de29b201255cce2	k__Bacteria	0.9997112069646983
1650220b80c671f2a49235ea4e1fc973	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium; s__	0.99915675244707
5f9f062bdcaf05a0a0a46c5ace400932	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium; s__	0.987234596079103
e83e732af1f9a10954812fc5ef984151	k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera; s__	0.9894877159560357
116c3fdad308347576ab309240a40163	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__	0.7095436230331474
7be702452bc30029fad8fc18f9b97c18	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7477408520625118
ae10b152bf77f9d2de3163af246b0602	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__	0.9999325141979593
abd57dc791709d42ccb6bf0f81fa0f75	k__Bacteria	0.9989751399160688
0caa0a0752c8423d03cf5e6f3ba19b7a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__; s__	0.7857932474319296
ec621ba645b32fbd09aa879f8c50f289	k__Bacteria	0.9897087993204248
898378128522a0b381bbb5d6fa68aea9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9946191129015657
5134368c8de7cd41fdcdade420182cf1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__	0.8454019456981221
1d9a32161d5a2273117d827216a6d7be	k__Bacteria	0.9992362592979461
f85ec1bccf6c7c33ba68bea15bd68c11	k__Bacteria	0.9989362587152119
e603eddef99b23d6a6eed4fee5afdaca	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium; s__	0.9993816281597739
c74dd557a2f6aba4bc0c0849377b3a24	k__Bacteria	0.9993955327939009
a30765b272ffee23faffad613ba05bf8	k__Bacteria	0.9969237360889341
075eac07b5dc9da3b9a1da2406f037b6	k__Bacteria	0.9962361321491928
be475d1a5b7f09c5eb06637da3bf2ee8	k__Bacteria	0.9988026603988088
2c162afc93ef876ccea9b97ce9c7547d	k__Bacteria	0.9991593915846337
27dd4b67b0b4b5ab05619546fca25a7f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__	0.7381574045439329
b42575959dd6c98c116a7eaf6caa0f0f	k__Bacteria	0.9983287988051127
a94490211efdeb7457d181b1df4b55db	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8914050906242584
0444f032dbdf5d55df303171624d8057	k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera; s__	0.9979021369156753
407f4d47dbac8e71a1955a47e3dcd3c3	k__Bacteria	0.9996904526275691
6afa9e0cfd8730b5d97ef59dc4140f99	k__Bacteria; p__Firmicutes	0.7010797478622712
215626a619fa2a5602033f9d5014c7b8	k__Bacteria	0.9985338731999629
4c5290930e5d0574b169347f7abff4a5	k__Bacteria	0.9991462514174023
0bc06f91ec4e5a016b14ccec9bca9962	k__Bacteria	0.9987369513581826
bf914f03eb3c3bf0031e3b78560735d5	k__Bacteria	0.9989342807709906
d1d6ecdede077dfd06a671b34e31e245	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9932547880894692
e9a3ad100cfa9239fe83d914556eace7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__	0.8089267302053877
46667743d7b81a10766007e752af055b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__	0.7006859682213225
350c66928d1b5a5d516fef9084ecc1f9	k__Bacteria	0.9993896438802464
d10ac809bc3ef927b1b0d4f176c3b3bb	k__Bacteria	0.9988751121953582
581f1b12a68e34d89602b70ea8efcef9	k__Bacteria	0.9993745822883581
b105236f0e3bb8d8de8fc088a044542d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium; s__	0.997005327883625
68ab37097ea196f1bec3b927e6f1cdc1	k__Bacteria	0.9990355971681221
1ec938063f7cebca2113e710fbad39ee	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__	0.9985384163930203
38099b7b518d3ecbf46687e6409c2b85	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__	0.9999876262106845
17dd87decfd35287bb4ae8c2bf4ed715	k__Bacteria	0.9989063833104918
ef44c656a87faa6e17a8d868dee04da9	k__Bacteria	0.9971295145793502
c22db576a874887f3d73c75d251b15b6	k__Bacteria	0.9908889550574675
dff1d0068cf12db88c5586c0c952d6bf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.744836562871913
b3216fa4e30da15c15076bf1ac7b9976	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium; s__	0.9974620115605116
5b53d68b6e53147ade51a5b99539e464	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium; s__	0.9966092185158382
d019f963047f01bb7e225a3f832e81a6	k__Bacteria	0.998677965180887
b3ecb5870c7f3b3bcee65a1d4aae7a63	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__T78; s__	0.9953186324404448
af161b5ab31c5ad463b8a89d6f334553	k__Bacteria	0.9996371091472733
c291aaf88065a143f4e9e37ba350fe86	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__ntu14; g__; s__	0.9168013174391858
1389689fb336493fa55ea2a88c26715f	k__Bacteria	0.997188502735583
91e98350ec842a6abf68a4c438e2f2fe	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9937069368003959
0e155c37b0b696b4b718dc4eb4778518	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Caloramator; s__	0.8174103053411047
038eeac1515cedf179674a256779d65f	k__Bacteria	0.9994551704218609
7311ab801b611ecba99ef32fe17697e2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium; s__	0.9975608960641634
9786f8cf813245e278b392b02a53abdf	k__Bacteria	0.9991918414012951
8a3e1ea8a7eef0b4e4341a816711634d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9725451803481022
614a268fa9663948e298766ed2c49ef8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9732553928987648
f95d07b46bb0d8ee1d237d39a1f235de	k__Bacteria	0.9985006897728026
98d9153b02d20464567bbebec92b937c	k__Bacteria	0.997233686826905
6b62addd9d59a2914433a78a23aa4f21	k__Bacteria	0.9982632593033661
18b1cc0b42177912e602e3496b389e31	k__Bacteria; p__TM7; c__TM7-3; o__CW040	0.7739346433798918
cc481ecd3faadd77611cf3346b4e6e59	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__	0.8035016525321811
3731b5cb7d2b4bce2be71c0157d2cf5e	k__Bacteria	0.9914334327651064
310789a8ab3dc6da7e82333b419e23a0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__	0.9099193482528157
0c2aa3316bb50bc67f0aa8ccfca5182c	k__Bacteria	0.9988997403439138
1caba0d7870a4ef0ed4344908f611a6c	k__Bacteria	0.9987098674866165
6399154c1b5dc01d5a03b6825a0ce0d6	k__Bacteria	0.9992251667000692
8569910c8c75a7e15392c2887b685031	k__Bacteria; p__Firmicutes	0.7181411716696584
9e4cd56d78c34f7e4f6f5db127a14765	k__Bacteria	0.9991333351005466
e238c9b0e8548464555db601be2cc140	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.861357555279057
10a0884f0e7277aa0e7557c69b8f851a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8313140536567726
58ae4a3a05f10364f897b3b878c2a36d	k__Bacteria	0.9965249139442187
ed793b07e0c88cf5a42b1a15abad6ee4	k__Bacteria	0.9878554788201427
3d42a20470cb60e977bd5a7112fe858c	k__Bacteria	0.9973186329298628
b79c663bc210afcff662b1be5b286983	k__Bacteria	0.9997111807299031
fa06ee83100341d508eed32a8f4f3123	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium; s__	0.9975966791119574
a12258f07014f7f6f564fc26d3f5e377	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9868776171975427
613b695b77cb8665e0166c77a29836b5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__marcusii	0.9998657003282048
5729d6f5392ad21c86242692468d53bf	k__Bacteria	0.9990392084938933
